UTC Timestamp,Current Measurement
2024-03-28 16:45:25,0.197327
2024-03-28 16:45:26,0.203079
2024-03-28 16:45:27,0.207764
2024-03-28 16:45:28,0.202805
2024-03-28 16:45:29,0.20047
2024-03-28 16:45:30,0.205215
2024-03-28 16:45:31,0.209045
2024-03-28 16:45:32,0.215057
2024-03-28 16:45:33,0.220291
2024-03-28 16:45:35,0.216873
2024-03-28 16:45:36,0.218887
2024-03-28 16:45:37,0.229599
2024-03-28 16:45:38,0.233215
2024-03-28 16:45:39,0.233215
2024-03-28 16:45:40,0.235748
2024-03-28 16:45:42,0.238297
2024-03-28 16:45:43,0.237564
2024-03-28 16:45:44,0.239029
2024-03-28 16:45:45,0.243057
2024-03-28 16:45:46,0.248215
2024-03-28 16:45:47,0.250153
2024-03-28 16:45:48,0.250748
2024-03-28 16:45:49,0.250961
2024-03-28 16:45:50,0.251022
2024-03-28 16:45:51,0.251495
2024-03-28 16:45:52,0.251282
2024-03-28 16:45:53,0.25116
2024-03-28 16:45:54,0.251617
2024-03-28 16:45:55,0.251755
2024-03-28 16:45:56,0.247009
2024-03-28 16:45:57,0.238037
2024-03-28 16:45:58,0.231873
2024-03-28 16:45:59,0.232468
2024-03-28 16:46:00,0.237366
2024-03-28 16:46:01,0.239029
2024-03-28 16:46:02,0.238037
2024-03-28 16:46:03,0.236557
2024-03-28 16:46:04,0.23468
2024-03-28 16:46:05,0.229263
2024-03-28 16:46:06,0.228653
2024-03-28 16:46:07,0.23027
2024-03-28 16:46:08,0.234619
2024-03-28 16:46:09,0.235962
2024-03-28 16:46:10,0.233276
2024-03-28 16:46:11,0.226181
2024-03-28 16:46:12,0.225571
2024-03-28 16:46:13,0.227448
2024-03-28 16:46:14,0.2314
2024-03-28 16:46:15,0.236755
2024-03-28 16:46:16,0.241776
2024-03-28 16:46:17,0.24614
2024-03-28 16:46:18,0.246933
2024-03-28 16:46:19,0.247803
2024-03-28 16:46:20,0.250748
2024-03-28 16:46:21,0.251953
2024-03-28 16:46:22,0.252563
2024-03-28 16:46:23,0.251495
2024-03-28 16:46:24,0.250153
2024-03-28 16:46:25,0.249619
2024-03-28 16:46:26,0.250076
2024-03-28 16:46:27,0.250153
2024-03-28 16:46:28,0.250076
2024-03-28 16:46:29,0.249817
2024-03-28 16:46:30,0.250412
2024-03-28 16:46:31,0.250687
2024-03-28 16:46:32,0.251022
2024-03-28 16:46:33,0.251282
2024-03-28 16:46:34,0.251831
2024-03-28 16:46:35,0.252762
2024-03-28 16:46:36,0.253235
2024-03-28 16:46:37,0.253494
2024-03-28 16:46:38,0.25383
2024-03-28 16:46:39,0.254898
2024-03-28 16:46:40,0.255569
2024-03-28 16:46:41,0.256042
2024-03-28 16:46:42,0.256851
2024-03-28 16:46:43,0.256714
2024-03-28 16:46:44,0.257309
2024-03-28 16:46:45,0.256714
2024-03-28 16:46:46,0.257309
2024-03-28 16:46:47,0.256577
2024-03-28 16:46:48,0.256577
2024-03-28 16:46:49,0.255981
2024-03-28 16:46:50,0.255447
2024-03-28 16:46:51,0.255768
2024-03-28 16:46:52,0.255569
2024-03-28 16:46:53,0.255234
2024-03-28 16:46:54,0.254639
2024-03-28 16:46:55,0.253769
2024-03-28 16:46:56,0.253906
2024-03-28 16:46:57,0.253769
2024-03-28 16:46:58,0.253967
2024-03-28 16:46:59,0.253036
2024-03-28 16:47:00,0.253098
2024-03-28 16:47:01,0.252365
2024-03-28 16:47:02,0.24881
2024-03-28 16:47:03,0.243988
2024-03-28 16:47:04,0.24118
2024-03-28 16:47:05,0.238434
2024-03-28 16:47:06,0.238907
2024-03-28 16:47:07,0.244522
2024-03-28 16:47:08,0.241043
2024-03-28 16:47:09,0.229462
2024-03-28 16:47:10,0.218948
2024-03-28 16:47:11,0.212189
2024-03-28 16:47:12,0.212448
2024-03-28 16:47:13,0.219757
2024-03-28 16:47:14,0.222824
2024-03-28 16:47:15,0.226242
2024-03-28 16:47:16,0.226379
2024-03-28 16:47:17,0.226715
2024-03-28 16:47:18,0.234879
2024-03-28 16:47:19,0.240112
2024-03-28 16:47:20,0.241776
2024-03-28 16:47:21,0.244064
2024-03-28 16:47:22,0.245132
2024-03-28 16:47:23,0.245926
2024-03-28 16:47:24,0.246338
2024-03-28 16:47:25,0.246796
2024-03-28 16:47:26,0.246735
2024-03-28 16:47:27,0.247803
2024-03-28 16:47:28,0.248413
2024-03-28 16:47:29,0.248672
2024-03-28 16:47:30,0.249146
2024-03-28 16:47:31,0.248947
2024-03-28 16:47:32,0.24855
2024-03-28 16:47:33,0.248474
2024-03-28 16:47:34,0.248276
2024-03-28 16:47:35,0.248474
2024-03-28 16:47:36,0.248474
2024-03-28 16:47:37,0.248947
2024-03-28 16:47:38,0.248672
2024-03-28 16:47:39,0.24942
2024-03-28 16:47:40,0.249542
2024-03-28 16:47:41,0.24968
2024-03-28 16:47:42,0.24942
2024-03-28 16:47:43,0.249344
2024-03-28 16:47:44,0.248871
2024-03-28 16:47:45,0.248276
2024-03-28 16:47:46,0.248001
2024-03-28 16:47:47,0.247665
2024-03-28 16:47:48,0.246597
2024-03-28 16:47:49,0.245728
2024-03-28 16:47:50,0.244522
2024-03-28 16:47:51,0.242859
2024-03-28 16:47:52,0.241776
2024-03-28 16:47:53,0.241653
2024-03-28 16:47:54,0.24118
2024-03-28 16:47:55,0.241516
2024-03-28 16:47:56,0.241043
2024-03-28 16:47:57,0.240906
2024-03-28 16:47:58,0.241104
2024-03-28 16:47:59,0.24231
2024-03-28 16:48:00,0.243057
2024-03-28 16:48:01,0.243317
2024-03-28 16:48:02,0.243515
2024-03-28 16:48:03,0.244385
2024-03-28 16:48:04,0.244186
2024-03-28 16:48:05,0.244385
2024-03-28 16:48:06,0.244186
2024-03-28 16:48:07,0.244263
2024-03-28 16:48:08,0.244324
2024-03-28 16:48:09,0.244125
2024-03-28 16:48:10,0.244263
2024-03-28 16:48:11,0.244385
2024-03-28 16:48:13,0.244522
2024-03-28 16:48:16,0.244598
2024-03-28 16:48:17,0.244858
2024-03-28 16:48:18,0.244858
2024-03-28 16:48:19,0.244858
2024-03-28 16:48:20,0.244522
2024-03-28 16:48:21,0.243927
2024-03-28 16:48:22,0.24379
2024-03-28 16:48:23,0.243729
2024-03-28 16:48:24,0.243988
2024-03-28 16:48:25,0.243729
2024-03-28 16:48:26,0.243454
2024-03-28 16:48:27,0.243454
2024-03-28 16:48:28,0.243729
2024-03-28 16:48:29,0.243729
2024-03-28 16:48:30,0.243988
2024-03-28 16:48:31,0.244125
2024-03-28 16:48:32,0.244064
2024-03-28 16:48:33,0.244186
2024-03-28 16:48:34,0.244263
2024-03-28 16:48:35,0.244324
2024-03-28 16:48:36,0.245056
2024-03-28 16:48:37,0.245331
2024-03-28 16:48:38,0.246063
2024-03-28 16:48:39,0.246597
2024-03-28 16:48:40,0.247345
2024-03-28 16:48:41,0.248001
2024-03-28 16:48:42,0.24794
2024-03-28 16:48:43,0.247879
2024-03-28 16:48:44,0.247742
2024-03-28 16:48:45,0.247604
2024-03-28 16:48:46,0.248001
2024-03-28 16:48:47,0.248001
2024-03-28 16:48:48,0.248215
2024-03-28 16:48:49,0.248749
2024-03-28 16:48:50,0.248672
2024-03-28 16:48:51,0.24881
2024-03-28 16:48:52,0.248947
2024-03-28 16:48:53,0.249207
2024-03-28 16:48:54,0.249008
2024-03-28 16:48:55,0.24881
2024-03-28 16:48:56,0.249008
2024-03-28 16:48:57,0.248611
2024-03-28 16:48:58,0.249344
2024-03-28 16:48:59,0.249344
2024-03-28 16:49:00,0.249481
2024-03-28 16:49:01,0.249207
2024-03-28 16:49:02,0.248672
2024-03-28 16:49:03,0.248672
2024-03-28 16:49:04,0.248672
2024-03-28 16:49:05,0.248672
2024-03-28 16:49:06,0.248611
2024-03-28 16:49:07,0.248749
2024-03-28 16:49:15,0.251495
2024-03-28 16:49:16,0.252228
2024-03-28 16:49:17,0.253036
2024-03-28 16:49:18,0.253693
2024-03-28 16:49:19,0.25444
2024-03-28 16:49:20,0.254776
2024-03-28 16:49:21,0.255173
2024-03-28 16:49:22,0.255173
2024-03-28 16:49:23,0.254639
2024-03-28 16:49:24,0.253296
2024-03-28 16:49:25,0.252365
2024-03-28 16:49:26,0.252899
2024-03-28 16:49:27,0.252563
2024-03-28 16:49:28,0.251282
2024-03-28 16:49:29,0.25116
2024-03-28 16:49:30,0.251358
2024-03-28 16:49:31,0.251556
2024-03-28 16:49:32,0.251892
2024-03-28 16:49:33,0.251892
2024-03-28 16:49:34,0.251495
2024-03-28 16:49:35,0.250412
2024-03-28 16:49:36,0.250015
2024-03-28 16:49:37,0.250076
2024-03-28 16:49:38,0.250824
2024-03-28 16:49:39,0.252029
2024-03-28 16:49:40,0.253159
2024-03-28 16:49:41,0.25444
2024-03-28 16:49:42,0.25531
2024-03-28 16:49:43,0.256042
2024-03-28 16:49:44,0.256973
2024-03-28 16:49:45,0.257584
2024-03-28 16:49:46,0.256775
2024-03-28 16:49:47,0.25029
2024-03-28 16:49:48,0.250015
2024-03-28 16:49:49,0.252365
2024-03-28 16:49:50,0.251831
2024-03-28 16:49:51,0.249756
2024-03-28 16:49:52,0.251831
2024-03-28 16:49:53,0.244598
2024-03-28 16:49:54,0.223633
2024-03-28 16:49:55,0.203354
2024-03-28 16:49:56,0.165512
2024-03-28 16:49:57,0.1465
2024-03-28 16:49:58,0.151184
2024-03-28 16:49:59,0.198593
2024-03-28 16:50:00,0.204086
2024-03-28 16:50:01,0.166718
2024-03-28 16:50:02,0.122665
2024-03-28 16:50:03,0.0921936
2024-03-28 16:50:04,0.0847015
2024-03-28 16:50:05,0.0816803
2024-03-28 16:50:06,0.0770569
2024-03-28 16:50:07,0.0753174
2024-03-28 16:50:08,0.075119
2024-03-28 16:50:09,0.0761261
2024-03-28 16:50:10,0.0769958
2024-03-28 16:50:11,0.078598
2024-03-28 16:50:12,0.081543
2024-03-28 16:50:13,0.0828247
2024-03-28 16:50:14,0.0809479
2024-03-28 16:50:15,0.0796814
2024-03-28 16:50:16,0.0805511
2024-03-28 16:50:17,0.085495
2024-03-28 16:50:18,0.0917969
2024-03-28 16:50:19,0.0935364
2024-03-28 16:50:20,0.0917206
2024-03-28 16:50:21,0.0974884
2024-03-28 16:50:22,0.116028
2024-03-28 16:50:23,0.129227
2024-03-28 16:50:24,0.12146
2024-03-28 16:50:25,0.114899
2024-03-28 16:50:26,0.113419
2024-03-28 16:50:27,0.10405
2024-03-28 16:50:28,0.0958862
2024-03-28 16:50:29,0.0964203
2024-03-28 16:50:30,0.101166
2024-03-28 16:50:31,0.101974
2024-03-28 16:50:32,0.0994263
2024-03-28 16:50:33,0.0990295
2024-03-28 16:50:34,0.0971527
2024-03-28 16:50:35,0.0938721
2024-03-28 16:50:36,0.092926
2024-03-28 16:50:37,0.093338
2024-03-28 16:50:38,0.093338
2024-03-28 16:50:39,0.0916595
2024-03-28 16:50:40,0.0873108
2024-03-28 16:50:41,0.0818787
2024-03-28 16:50:42,0.0795441
2024-03-28 16:50:43,0.0799408
2024-03-28 16:50:44,0.0808105
2024-03-28 16:50:45,0.0804138
2024-03-28 16:50:46,0.0795441
2024-03-28 16:50:47,0.0792694
2024-03-28 16:50:48,0.0794067
2024-03-28 16:50:49,0.0794678
2024-03-28 16:50:50,0.0794067
2024-03-28 16:50:51,0.0792694
2024-03-28 16:50:52,0.0793457
2024-03-28 16:50:53,0.0796051
