UTC Timestamp,Current Measurement
2024-03-28 16:54:12,0.112015
2024-03-28 16:54:13,0.115433
2024-03-28 16:54:14,0.126343
2024-03-28 16:54:15,0.137527
2024-03-28 16:54:16,0.134521
2024-03-28 16:54:17,0.134445
2024-03-28 16:54:18,0.149643
2024-03-28 16:54:19,0.170609
2024-03-28 16:54:20,0.160568
2024-03-28 16:54:21,0.140671
2024-03-28 16:54:22,0.128555
2024-03-28 16:54:23,0.125671
2024-03-28 16:54:24,0.11972
2024-03-28 16:54:25,0.110077
2024-03-28 16:54:26,0.111008
2024-03-28 16:54:27,0.11998
2024-03-28 16:54:28,0.142288
2024-03-28 16:54:29,0.165985
2024-03-28 16:54:30,0.173889
2024-03-28 16:54:31,0.177307
2024-03-28 16:54:32,0.187073
2024-03-28 16:54:33,0.199463
2024-03-28 16:54:34,0.221558
2024-03-28 16:54:35,0.237625
2024-03-28 16:54:36,0.244598
2024-03-28 16:54:37,0.228317
2024-03-28 16:54:38,0.214401
2024-03-28 16:54:39,0.196243
2024-03-28 16:54:40,0.164444
2024-03-28 16:54:41,0.141739
2024-03-28 16:54:42,0.127151
2024-03-28 16:54:43,0.122864
2024-03-28 16:54:44,0.125809
2024-03-28 16:54:45,0.129898
2024-03-28 16:54:46,0.138794
2024-03-28 16:54:47,0.159424
2024-03-28 16:54:48,0.178711
2024-03-28 16:54:49,0.197113
2024-03-28 16:54:50,0.211456
2024-03-28 16:54:51,0.215668
2024-03-28 16:54:52,0.224243
2024-03-28 16:54:53,0.235687
2024-03-28 16:54:54,0.23201
2024-03-28 16:54:55,0.219818
2024-03-28 16:54:56,0.208298
2024-03-28 16:54:57,0.199402
2024-03-28 16:54:58,0.194977
2024-03-28 16:54:59,0.200333
2024-03-28 16:55:00,0.209503
2024-03-28 16:55:01,0.219009
2024-03-28 16:55:02,0.220551
2024-03-28 16:55:03,0.21875
2024-03-28 16:55:04,0.22229
2024-03-28 16:55:05,0.223373
2024-03-28 16:55:06,0.216339
2024-03-28 16:55:07,0.20723
2024-03-28 16:55:08,0.19223
2024-03-28 16:55:09,0.178436
2024-03-28 16:55:10,0.165054
2024-03-28 16:55:11,0.152786
2024-03-28 16:55:12,0.14743
2024-03-28 16:55:13,0.14328
2024-03-28 16:55:14,0.145569
2024-03-28 16:55:15,0.155411
2024-03-28 16:55:16,0.163849
2024-03-28 16:55:17,0.165985
2024-03-28 16:55:18,0.16571
2024-03-28 16:55:19,0.169937
2024-03-28 16:55:20,0.184067
2024-03-28 16:55:21,0.192291
2024-03-28 16:55:22,0.193909
2024-03-28 16:55:23,0.19632
2024-03-28 16:55:24,0.20314
2024-03-28 16:55:25,0.213791
2024-03-28 16:55:26,0.212585
2024-03-28 16:55:27,0.182526
2024-03-28 16:55:28,0.14415
2024-03-28 16:55:29,0.110611
2024-03-28 16:55:30,0.101364
2024-03-28 16:55:31,0.0961456
2024-03-28 16:55:32,0.096344
2024-03-28 16:55:33,0.0992889
2024-03-28 16:55:34,0.105789
2024-03-28 16:55:35,0.116028
2024-03-28 16:55:36,0.12561
2024-03-28 16:55:37,0.133972
2024-03-28 16:55:38,0.126816
2024-03-28 16:55:39,0.116501
2024-03-28 16:55:40,0.107864
2024-03-28 16:55:41,0.102112
2024-03-28 16:55:42,0.0978851
2024-03-28 16:55:43,0.0956116
2024-03-28 16:55:44,0.0938721
2024-03-28 16:55:45,0.092392
2024-03-28 16:55:46,0.0930023
2024-03-28 16:55:47,0.096283
2024-03-28 16:55:48,0.100159
2024-03-28 16:55:49,0.105194
2024-03-28 16:55:50,0.113419
2024-03-28 16:55:51,0.122467
2024-03-28 16:55:52,0.134521
2024-03-28 16:55:53,0.149582
2024-03-28 16:55:54,0.162903
2024-03-28 16:55:55,0.173691
2024-03-28 16:55:56,0.187149
2024-03-28 16:55:57,0.195175
2024-03-28 16:55:58,0.199326
2024-03-28 16:55:59,0.20488
2024-03-28 16:56:00,0.206024
2024-03-28 16:56:01,0.202744
2024-03-28 16:56:02,0.20134
2024-03-28 16:56:03,0.199402
2024-03-28 16:56:04,0.201813
2024-03-28 16:56:05,0.207901
2024-03-28 16:56:06,0.214661
2024-03-28 16:56:07,0.213989
2024-03-28 16:56:08,0.209045
2024-03-28 16:56:09,0.198593
2024-03-28 16:56:10,0.186478
2024-03-28 16:56:11,0.172684
2024-03-28 16:56:12,0.155746
2024-03-28 16:56:13,0.146698
2024-03-28 16:56:14,0.139465
2024-03-28 16:56:15,0.123734
2024-03-28 16:56:16,0.107391
2024-03-28 16:56:17,0.096817
2024-03-28 16:56:18,0.0901184
2024-03-28 16:56:19,0.0871735
2024-03-28 16:56:20,0.0865784
2024-03-28 16:56:21,0.0857697
2024-03-28 16:56:22,0.0836334
2024-03-28 16:56:23,0.0816803
2024-03-28 16:56:24,0.0796814
2024-03-28 16:56:25,0.078476
2024-03-28 16:56:26,0.078064
2024-03-28 16:56:27,0.0778046
2024-03-28 16:56:28,0.0773926
2024-03-28 16:56:29,0.0769348
2024-03-28 16:56:30,0.0765228
2024-03-28 16:56:31,0.0763245
2024-03-28 16:56:32,0.0761871
2024-03-28 16:56:33,0.0760651
2024-03-28 16:56:34,0.0759888
2024-03-28 16:56:35,0.0758514
2024-03-28 16:56:36,0.0758514
2024-03-28 16:56:37,0.0758514
2024-03-28 16:56:38,0.0758514
2024-03-28 16:56:39,0.0758514
2024-03-28 16:56:40,0.0759277
2024-03-28 16:56:41,0.0759888
2024-03-28 16:56:42,0.0761261
2024-03-28 16:56:43,0.0761871
2024-03-28 16:56:44,0.0763245
2024-03-28 16:56:45,0.0765228
2024-03-28 16:56:46,0.0767365
2024-03-28 16:56:47,0.0769348
2024-03-28 16:56:48,0.0771942
2024-03-28 16:56:49,0.0774689
2024-03-28 16:56:50,0.0777283
2024-03-28 16:56:51,0.0781403
2024-03-28 16:56:52,0.078537
2024-03-28 16:56:53,0.0789337
2024-03-28 16:56:54,0.0796051
2024-03-28 16:56:55,0.0802155
2024-03-28 16:56:56,0.0809479
2024-03-28 16:56:57,0.0818787
2024-03-28 16:56:58,0.0822906
2024-03-28 16:56:59,0.08255
2024-03-28 16:57:00,0.0831604
2024-03-28 16:57:01,0.0847015
2024-03-28 16:57:02,0.0881195
2024-03-28 16:57:03,0.0940704
2024-03-28 16:57:04,0.0992889
2024-03-28 16:57:05,0.104248
2024-03-28 16:57:06,0.111282
2024-03-28 16:57:07,0.116104
2024-03-28 16:57:08,0.119858
2024-03-28 16:57:09,0.124207
2024-03-28 16:57:10,0.127747
2024-03-28 16:57:11,0.130966
2024-03-28 16:57:12,0.134384
2024-03-28 16:57:13,0.13739
2024-03-28 16:57:14,0.140945
2024-03-28 16:57:15,0.145966
2024-03-28 16:57:16,0.152466
2024-03-28 16:57:17,0.160492
2024-03-28 16:57:18,0.170532
2024-03-28 16:57:19,0.177628
2024-03-28 16:57:20,0.176025
2024-03-28 16:57:21,0.170944
2024-03-28 16:57:22,0.166046
2024-03-28 16:57:23,0.166992
2024-03-28 16:57:24,0.17041
2024-03-28 16:57:25,0.173019
2024-03-28 16:57:26,0.172272
2024-03-28 16:57:27,0.170532
2024-03-28 16:57:28,0.171814
2024-03-28 16:57:29,0.175293
2024-03-28 16:57:30,0.181656
2024-03-28 16:57:31,0.189682
2024-03-28 16:57:32,0.193039
2024-03-28 16:57:33,0.196579
2024-03-28 16:57:34,0.19986
2024-03-28 16:57:35,0.201935
2024-03-28 16:57:36,0.203812
2024-03-28 16:57:37,0.204285
2024-03-28 16:57:38,0.20401
2024-03-28 16:57:39,0.204758
2024-03-28 16:57:40,0.207169
2024-03-28 16:57:41,0.209442
2024-03-28 16:57:42,0.211578
2024-03-28 16:57:43,0.211853
2024-03-28 16:57:44,0.211456
2024-03-28 16:57:45,0.211044
2024-03-28 16:57:46,0.213394
2024-03-28 16:57:47,0.217209
2024-03-28 16:57:48,0.222504
2024-03-28 16:57:49,0.228592
2024-03-28 16:57:50,0.23288
2024-03-28 16:57:51,0.236893
2024-03-28 16:57:52,0.24144
2024-03-28 16:57:53,0.245056
2024-03-28 16:57:54,0.247208
2024-03-28 16:57:55,0.248276
2024-03-28 16:57:56,0.249756
2024-03-28 16:57:57,0.252823
2024-03-28 16:57:58,0.25705
2024-03-28 16:57:59,0.258652
2024-03-28 16:58:00,0.259125
2024-03-28 16:58:01,0.257843
2024-03-28 16:58:02,0.256317
2024-03-28 16:58:03,0.255508
2024-03-28 16:58:04,0.254562
2024-03-28 16:58:05,0.25444
2024-03-28 16:58:06,0.256104
2024-03-28 16:58:07,0.256241
2024-03-28 16:58:08,0.254898
2024-03-28 16:58:09,0.253571
2024-03-28 16:58:10,0.251755
2024-03-28 16:58:11,0.250885
2024-03-28 16:58:12,0.248749
2024-03-28 16:58:13,0.245865
2024-03-28 16:58:14,0.243927
2024-03-28 16:58:15,0.239639
2024-03-28 16:58:16,0.233337
2024-03-28 16:58:17,0.229797
2024-03-28 16:58:18,0.22229
2024-03-28 16:58:19,0.197113
2024-03-28 16:58:20,0.16571
2024-03-28 16:58:21,0.135117
2024-03-28 16:58:22,0.107925
2024-03-28 16:58:23,0.0987549
2024-03-28 16:58:24,0.0986176
2024-03-28 16:58:25,0.0954132
2024-03-28 16:58:26,0.0926056
2024-03-28 16:58:27,0.0927277
2024-03-28 16:58:28,0.093811
2024-03-28 16:58:29,0.0956726
2024-03-28 16:58:30,0.0979614
2024-03-28 16:58:31,0.102646
2024-03-28 16:58:32,0.107529
2024-03-28 16:58:33,0.114624
2024-03-28 16:58:34,0.125809
2024-03-28 16:58:35,0.137131
2024-03-28 16:58:36,0.143158
2024-03-28 16:58:37,0.157883
2024-03-28 16:58:38,0.173477
2024-03-28 16:58:39,0.174622
2024-03-28 16:58:40,0.175766
2024-03-28 16:58:41,0.181992
2024-03-28 16:58:42,0.186066
2024-03-28 16:58:43,0.18956
2024-03-28 16:58:44,0.190552
2024-03-28 16:58:45,0.188751
2024-03-28 16:58:46,0.18869
2024-03-28 16:58:47,0.189896
2024-03-28 16:58:48,0.190491
2024-03-28 16:58:49,0.190552
2024-03-28 16:58:50,0.192963
2024-03-28 16:58:51,0.203812
2024-03-28 16:58:52,0.214737
2024-03-28 16:58:53,0.217209
2024-03-28 16:58:54,0.211914
2024-03-28 16:58:55,0.208435
2024-03-28 16:58:56,0.214325
2024-03-28 16:58:57,0.219757
2024-03-28 16:58:58,0.22403
2024-03-28 16:58:59,0.230469
2024-03-28 16:59:00,0.235214
2024-03-28 16:59:01,0.238495
2024-03-28 16:59:02,0.240112
2024-03-28 16:59:03,0.239899
2024-03-28 16:59:04,0.239441
2024-03-28 16:59:05,0.239899
2024-03-28 16:59:06,0.240311
2024-03-28 16:59:07,0.239975
2024-03-28 16:59:08,0.237366
2024-03-28 16:59:09,0.235413
2024-03-28 16:59:10,0.235489
2024-03-28 16:59:11,0.236359
2024-03-28 16:59:12,0.23642
2024-03-28 16:59:13,0.236496
2024-03-28 16:59:14,0.237427
2024-03-28 16:59:15,0.238693
2024-03-28 16:59:16,0.240173
2024-03-28 16:59:17,0.240311
2024-03-28 16:59:18,0.239441
2024-03-28 16:59:19,0.238297
2024-03-28 16:59:20,0.235748
2024-03-28 16:59:21,0.234482
2024-03-28 16:59:22,0.234818
2024-03-28 16:59:23,0.23642
2024-03-28 16:59:24,0.236618
2024-03-28 16:59:25,0.233276
2024-03-28 16:59:26,0.225708
2024-03-28 16:59:27,0.220352
2024-03-28 16:59:28,0.213791
2024-03-28 16:59:29,0.202744
2024-03-28 16:59:30,0.190887
2024-03-28 16:59:31,0.179718
2024-03-28 16:59:32,0.172012
