UTC Timestamp,Current Measurement
2024-03-28 17:41:26,0.20488
2024-03-28 17:41:27,0.208908
2024-03-28 17:41:28,0.21286
2024-03-28 17:41:29,0.216736
2024-03-28 17:41:30,0.227112
2024-03-28 17:41:31,0.245392
2024-03-28 17:41:32,0.270035
2024-03-28 17:41:33,0.311356
2024-03-28 17:41:34,0.348373
2024-03-28 17:41:35,0.384598
2024-03-28 17:41:36,0.440109
2024-03-28 17:41:37,0.4991
2024-03-28 17:41:38,0.55481
2024-03-28 17:41:39,0.58989
2024-03-28 17:41:40,0.604492
2024-03-28 17:41:41,0.605225
2024-03-28 17:41:42,0.604431
2024-03-28 17:41:43,0.605637
2024-03-28 17:41:44,0.611725
2024-03-28 17:41:45,0.614731
2024-03-28 17:41:46,0.622971
2024-03-28 17:41:47,0.624908
2024-03-28 17:41:48,0.623245
2024-03-28 17:41:49,0.615479
2024-03-28 17:41:50,0.606705
2024-03-28 17:41:51,0.594116
2024-03-28 17:41:52,0.569138
2024-03-28 17:41:53,0.559433
2024-03-28 17:41:54,0.550125
2024-03-28 17:41:55,0.56485
2024-03-28 17:41:56,0.577042
2024-03-28 17:41:57,0.589157
2024-03-28 17:41:58,0.594452
2024-03-28 17:41:59,0.58963
2024-03-28 17:42:00,0.583527
2024-03-28 17:42:01,0.579788
2024-03-28 17:42:02,0.58226
2024-03-28 17:42:03,0.586746
2024-03-28 17:42:04,0.599869
2024-03-28 17:42:05,0.608917
2024-03-28 17:42:06,0.616211
2024-03-28 17:42:07,0.618759
2024-03-28 17:42:08,0.613068
2024-03-28 17:42:09,0.608246
2024-03-28 17:42:10,0.624237
2024-03-28 17:42:11,0.628403
2024-03-28 17:42:12,0.627319
2024-03-28 17:42:13,0.627792
2024-03-28 17:42:14,0.629059
2024-03-28 17:42:15,0.629669
2024-03-28 17:42:16,0.630066
2024-03-28 17:42:17,0.629868
2024-03-28 17:42:18,0.629196
2024-03-28 17:42:19,0.620895
2024-03-28 17:42:20,0.622635
2024-03-28 17:42:21,0.62056
2024-03-28 17:42:22,0.601547
2024-03-28 17:42:23,0.593109
2024-03-28 17:42:24,0.605637
2024-03-28 17:42:25,0.61058
2024-03-28 17:42:26,0.574097
2024-03-28 17:42:27,0.566864
2024-03-28 17:42:28,0.592773
2024-03-28 17:42:29,0.598801
2024-03-28 17:42:30,0.606094
2024-03-28 17:42:31,0.610245
2024-03-28 17:42:32,0.615936
2024-03-28 17:42:33,0.62117
2024-03-28 17:42:34,0.623306
2024-03-28 17:42:35,0.622375
2024-03-28 17:42:36,0.623505
2024-03-28 17:42:37,0.622772
2024-03-28 17:42:38,0.622375
2024-03-28 17:42:39,0.622711
2024-03-28 17:42:40,0.623917
2024-03-28 17:42:41,0.623245
2024-03-28 17:42:42,0.623642
2024-03-28 17:42:43,0.622574
2024-03-28 17:42:44,0.622574
2024-03-28 17:42:45,0.62204
2024-03-28 17:42:46,0.621902
2024-03-28 17:42:47,0.621628
2024-03-28 17:42:48,0.621628
2024-03-28 17:42:49,0.621704
2024-03-28 17:42:50,0.621826
2024-03-28 17:42:51,0.620224
2024-03-28 17:42:52,0.620834
2024-03-28 17:42:53,0.620758
2024-03-28 17:42:54,0.620697
2024-03-28 17:42:55,0.621902
2024-03-28 17:42:56,0.621292
2024-03-28 17:42:57,0.620422
2024-03-28 17:42:58,0.622238
2024-03-28 17:42:59,0.621704
2024-03-28 17:43:00,0.621033
2024-03-28 17:43:01,0.621231
2024-03-28 17:43:02,0.620636
2024-03-28 17:43:03,0.621826
2024-03-28 17:43:04,0.620697
2024-03-28 17:43:05,0.620834
2024-03-28 17:43:06,0.620834
2024-03-28 17:43:07,0.620224
2024-03-28 17:43:08,0.620499
2024-03-28 17:43:09,0.618958
2024-03-28 17:43:10,0.619553
2024-03-28 17:43:11,0.618423
2024-03-28 17:43:12,0.618683
2024-03-28 17:43:13,0.617554
2024-03-28 17:43:14,0.617279
2024-03-28 17:43:15,0.616608
2024-03-28 17:43:16,0.615402
2024-03-28 17:43:17,0.615402
2024-03-28 17:43:18,0.616409
2024-03-28 17:43:19,0.614532
2024-03-28 17:43:20,0.615005
2024-03-28 17:43:21,0.612457
2024-03-28 17:43:22,0.612595
2024-03-28 17:43:23,0.613327
2024-03-28 17:43:24,0.611923
2024-03-28 17:43:25,0.610718
2024-03-28 17:43:26,0.608246
2024-03-28 17:43:27,0.606766
2024-03-28 17:43:28,0.606766
